Time,Price (BTC/USD) – Bitcoin,sum(Transaction count – Blocks) – Bitcoin,avg(Block size (kB)) – Bitcoin,f(number(86400)/count()) – Bitcoin,avg(Fee – Transactions (USD)) – Bitcoin
09.02.2010,0.01,210.0,446.8357487922705,417.39130434782606,2.09523809523e-05
10.02.2010,0.01,173.0,628.6011904761905,514.2857142857143,0.0
11.02.2010,0.01,174.0,266.7692307692308,511.2426035502959,0.0
12.02.2010,0.01,188.0,255.97267759562845,472.1311475409836,0.0
13.02.2010,0.01,235.0,258.73275862068965,372.41379310344826,0.0
14.02.2010,0.01,219.0,252.8125,415.38461538461536,0.0
15.02.2010,0.01,185.0,278.8011363636364,490.9090909090909,0.0
16.02.2010,0.01,201.0,227.52820512820512,443.0769230769231,0.0
17.02.2010,0.01,250.0,234.02092050209205,361.5062761506276,0.0
18.02.2010,0.01,215.0,249.39903846153845,415.38461538461536,0.0
19.02.2010,0.01,195.0,220.22916666666663,450.0,0.0
20.02.2010,0.01,210.0,223.3846153846154,415.38461538461536,0.0
21.02.2010,0.01,227.0,281.2286995515695,387.4439461883408,0.0
22.02.2010,0.01,265.0,334.0769230769231,332.3076923076923,0.0
23.02.2010,0.01,251.0,216.336,345.6,0.0
24.02.2010,0.01,177.0,289.03508771929825,505.2631578947368,0.0
25.02.2010,0.01,158.0,322.8831168831169,561.038961038961,0.0
26.02.2010,0.01,176.0,231.1686046511628,502.3255813953488,0.0
27.02.2010,0.01,175.0,223.45348837209303,502.3255813953488,0.0
28.02.2010,0.01,159.0,294.40384615384613,553.8461538461538,0.0
01.03.2010,0.01,199.0,235.3589743589744,443.0769230769231,0.0
02.03.2010,0.01,193.0,241.3882978723404,459.5744680851064,0.0
03.03.2010,0.01,158.0,310.01973684210526,568.421052631579,0.0
04.03.2010,0.01,188.0,455.07567567567565,467.02702702702703,0.0
05.03.2010,0.01,173.0,217.98830409356725,505.2631578947368,0.0
06.03.2010,0.01,183.0,278.6271186440678,488.135593220339,0.0
07.03.2010,0.01,183.0,290.6983240223464,482.6815642458101,0.0
08.03.2010,0.01,130.0,383.696,691.2,0.0
09.03.2010,0.01,148.0,279.43835616438355,591.7808219178082,0.0
10.03.2010,0.01,169.0,249.58024691358025,533.3333333333334,0.0
11.03.2010,0.01,136.0,271.45864661654133,649.624060150376,0.0
12.03.2010,0.01,123.0,222.86776859504133,714.0495867768595,0.0
13.03.2010,0.01,154.0,242.718954248366,564.7058823529412,0.0
14.03.2010,0.01,127.0,227.032,691.2,0.0
15.03.2010,0.01,140.0,224.56296296296296,640.0,0.0
16.03.2010,0.01,129.0,239.9920634920635,685.7142857142857,0.0
17.03.2010,0.01,139.0,238.1691176470588,635.2941176470588,0.0
18.03.2010,0.01,149.0,286.3928571428572,617.1428571428571,0.0
19.03.2010,0.01,162.0,313.27450980392155,564.7058823529412,0.0
20.03.2010,0.01,204.0,265.8125,450.0,0.0
21.03.2010,0.01,190.0,223.3715846994536,472.1311475409836,0.0
22.03.2010,0.01,186.0,243.391061452514,482.6815642458101,0.0
23.03.2010,0.01,220.0,262.24154589371983,417.39130434782606,0.0
24.03.2010,0.01,182.0,243.32748538011697,505.2631578947368,0.0
25.03.2010,0.01,202.0,430.7165775401069,462.03208556149735,0.0
26.03.2010,0.01,213.0,264.3045685279188,438.5786802030457,0.0
27.03.2010,0.01,184.0,234.2022471910112,485.3932584269663,0.0
28.03.2010,0.01,192.0,229.8978494623656,464.5161290322581,0.0
29.03.2010,0.01,207.0,258.5487179487179,443.0769230769231,0.0
30.03.2010,0.01,221.0,223.0,401.86046511627904,0.0
31.03.2010,0.01,214.0,231.16267942583733,413.39712918660285,0.0
01.04.2010,0.01,179.0,237.5,514.2857142857143,0.0
02.04.2010,0.01,161.0,231.73076923076923,553.8461538461538,0.0
03.04.2010,0.01,166.0,236.3726708074534,536.6459627329192,0.0
04.04.2010,0.01,183.0,265.7426900584795,505.2631578947368,1.42076502732e-05
05.04.2010,0.01,181.0,342.4575163398693,564.7058823529412,0.0
06.04.2010,0.01,174.0,296.27672955974845,543.3962264150944,0.0
07.04.2010,0.01,204.0,282.7979274611399,447.6683937823834,0.0
08.04.2010,0.01,195.0,261.6612021857924,472.1311475409836,0.0
09.04.2010,0.01,224.0,350.6190476190476,457.1428571428572,0.0
10.04.2010,0.01,298.0,350.9,332.3076923076923,0.0
11.04.2010,0.01,265.0,323.2690582959641,387.4439461883408,0.0
12.04.2010,0.01,247.0,331.35960591133005,425.615763546798,0.0
13.04.2010,0.01,209.0,245.28571428571428,457.1428571428572,0.0
14.04.2010,0.01,223.0,311.8722222222222,480.0,0.0
15.04.2010,0.01,290.0,624.3564814814815,400.0,0.0
16.04.2010,0.01,234.0,355.3019801980198,427.7227722772277,0.0
17.04.2010,0.01,250.0,274.29411764705884,390.9502262443439,0.0
18.04.2010,0.01,3351.0,3619.6285714285714,352.6530612244898,0.0
19.04.2010,0.01,276.0,384.8793103448276,372.41379310344826,0.0
20.04.2010,0.01,243.0,356.2439024390244,421.4634146341463,0.0
21.04.2010,0.01,251.0,307.17351598173514,394.5205479452055,0.0
22.04.2010,0.01,199.0,280.22641509433964,543.3962264150944,0.0
23.04.2010,0.01,200.0,307.7333333333333,576.0,0.0
24.04.2010,0.01,202.0,356.5119047619048,514.2857142857143,0.0
25.04.2010,0.01,205.0,371.7911392405063,546.8354430379746,0.0
26.04.2010,0.01,211.0,320.7317073170732,526.829268292683,0.0
27.04.2010,0.01,233.0,302.6333333333333,480.0,0.0
28.04.2010,0.01,227.0,328.10555555555555,480.0,0.0
29.04.2010,0.01,180.0,280.3673469387755,587.7551020408164,0.0
30.04.2010,0.01,170.0,274.2708333333333,600.0,0.0
01.05.2010,0.01,210.0,270.6174863387978,472.1311475409836,0.0
02.05.2010,0.01,180.0,258.23870967741937,557.4193548387096,0.0
03.05.2010,0.01,188.0,315.314465408805,543.3962264150944,0.0
04.05.2010,0.01,177.0,426.36764705882354,635.2941176470588,0.0
05.05.2010,0.01,162.0,395.2408759124088,630.6569343065694,0.0
06.05.2010,0.01,177.0,446.8993288590604,579.8657718120805,0.0
07.05.2010,0.01,158.0,314.3030303030303,654.5454545454545,0.0
08.05.2010,0.01,182.0,434.96753246753246,561.038961038961,0.0
09.05.2010,0.01,183.0,344.46153846153845,604.1958041958042,0.0
10.05.2010,0.01,157.0,371.6796875,675.0,0.0
11.05.2010,0.01,130.0,270.64864864864865,778.3783783783783,0.0
12.05.2010,0.01,159.0,366.3779527559056,680.3149606299213,0.0
13.05.2010,0.01,167.0,344.046875,675.0,0.0
14.05.2010,0.01,153.0,1554.4227642276423,702.439024390244,0.0004385620915032
15.05.2010,0.01,113.0,2215.769230769231,949.4505494505496,0.000233628318584
16.05.2010,0.01,133.0,273.9026548672566,764.6017699115044,0.0
17.05.2010,0.01,178.0,347.65034965034965,604.1958041958042,0.0
18.05.2010,0.01,223.0,338.0892857142857,514.2857142857143,0.0
19.05.2010,0.01,207.0,340.1768292682927,526.829268292683,0.0
20.05.2010,0.01,237.0,274.51724137931035,425.615763546798,0.0
21.05.2010,0.01,235.0,373.9090909090909,490.9090909090909,0.0
22.05.2010,0.01,226.0,429.3589743589744,443.0769230769231,4.38053097345e-05
23.05.2010,0.01,309.0,372.3080568720379,409.478672985782,0.0
24.05.2010,0.01,250.0,311.5159574468085,459.5744680851064,0.0
25.05.2010,0.01,254.0,297.55238095238093,411.4285714285714,0.0
26.05.2010,0.01,287.0,337.13452914798205,387.4439461883408,0.0
27.05.2010,0.01,267.0,362.4166666666667,450.0,0.0
28.05.2010,0.01,277.0,296.27354260089686,387.4439461883408,0.0
29.05.2010,0.01,239.0,348.7554347826087,469.5652173913044,0.0
30.05.2010,0.01,200.0,310.6510067114094,579.8657718120805,0.0
31.05.2010,0.01,194.0,321.7957746478873,608.4507042253521,0.0
01.06.2010,0.01,183.0,341.6740740740741,640.0,0.0
02.06.2010,0.01,194.0,300.29931972789115,587.7551020408164,0.0
03.06.2010,0.01,235.0,450.8223684210527,568.421052631579,0.0
04.06.2010,0.01,173.0,306.208,691.2,0.0
05.06.2010,0.01,190.0,313.88965517241377,595.8620689655172,0.0
06.06.2010,0.01,200.0,337.6013513513513,583.7837837837837,0.0
07.06.2010,0.01,209.0,463.0127388535032,550.3184713375796,0.0
08.06.2010,0.01,223.0,341.1625,540.0,0.0
09.06.2010,0.01,220.0,367.1190476190476,514.2857142857143,0.0
10.06.2010,0.01,217.0,310.58125,540.0,0.0
11.06.2010,0.01,247.0,368.9880952380952,514.2857142857143,0.0
12.06.2010,0.01,213.0,370.525925925926,640.0,0.0
13.06.2010,0.01,239.0,352.19767441860466,502.3255813953488,0.0
14.06.2010,0.01,257.0,453.4409937888199,536.6459627329192,0.0
15.06.2010,0.01,269.0,358.5978260869565,469.5652173913044,0.0
16.06.2010,0.01,192.0,408.6971830985916,608.4507042253521,0.0
17.06.2010,0.01,204.0,321.5821917808219,591.7808219178082,0.0
18.06.2010,0.01,193.0,333.56,576.0,0.0
19.06.2010,0.01,214.0,480.9333333333333,576.0,0.0
20.06.2010,0.01,228.0,297.3027027027027,467.02702702702703,0.0
21.06.2010,0.01,242.0,394.2792207792208,561.038961038961,0.0
22.06.2010,0.01,227.0,388.5128205128205,553.8461538461538,0.0
23.06.2010,0.01,257.0,351.9732620320856,462.03208556149735,0.0
24.06.2010,0.01,240.0,362.5147928994083,511.2426035502959,0.0
25.06.2010,0.01,210.0,315.2866666666667,576.0,0.0
26.06.2010,0.01,201.0,286.27672955974845,543.3962264150944,0.0
27.06.2010,0.01,234.0,312.5,485.3932584269663,0.0
28.06.2010,0.01,230.0,349.6381578947368,568.421052631579,0.0
29.06.2010,0.01,264.0,440.6568047337278,511.2426035502959,0.0
30.06.2010,0.01,273.0,1207.1813186813188,474.72527472527474,5.01831501831e-05
01.07.2010,0.01,284.0,356.90995260663504,409.478672985782,0.0
02.07.2010,0.01,241.0,679.6047904191616,517.3652694610779,0.0
03.07.2010,0.01,286.0,341.7830188679245,407.5471698113208,0.0
04.07.2010,0.01,224.0,473.8975903614458,520.4819277108434,0.0
05.07.2010,0.01,252.0,362.98324022346367,482.6815642458101,0.0
06.07.2010,0.01,208.0,296.79289940828403,511.2426035502959,0.0
07.07.2010,0.01,218.0,421.7564102564103,553.8461538461538,0.0
08.07.2010,0.01,223.0,345.5298013245033,572.1854304635762,0.0
09.07.2010,0.01,268.0,310.3819095477387,434.1708542713568,0.0
10.07.2010,0.01,240.0,341.1363636363636,436.3636363636364,0.0
11.07.2010,0.01,353.0,503.731843575419,482.6815642458101,0.0
12.07.2010,0.01,2300.0,912.444613050076,131.10773899848255,0.0
13.07.2010,0.01,1479.0,520.3742774566474,124.85549132947978,0.0
14.07.2010,0.01,6132.0,2847.0484429065746,149.4809688581315,1.6307893020221785e-08
15.07.2010,0.01,1330.0,872.2964743589744,138.46153846153845,4.962406015e-06
16.07.2010,0.01,1181.0,611.8178217821783,171.0891089108911,2.2861981371e-06
17.07.2010,0.01,408.0,730.6531791907514,499.4219653179191,1.225490196e-06
18.07.2010,0.05,420.0,846.2848837209302,502.3255813953488,9.88095238095e-05
19.07.2010,0.07,528.0,837.0402298850574,496.5517241379311,1.19318181818e-05
20.07.2010,0.09,594.0,1065.707182320442,477.3480662983425,0.0
21.07.2010,0.08,463.0,623.4830917874397,417.39130434782606,0.0
22.07.2010,0.07,397.0,572.9034090909091,490.9090909090909,0.0
23.07.2010,0.06,411.0,528.159793814433,445.3608247422681,1.4598540145e-06
24.07.2010,0.06,894.0,1526.5608465608466,457.1428571428572,0.0
25.07.2010,0.05,1823.0,3225.6753246753246,374.0259740259741,7.95392210641e-05
26.07.2010,0.05,467.0,999.3786008230452,355.55555555555554,0.000161670235546
27.07.2010,0.05,426.0,760.2710843373494,520.4819277108434,7.86384976525e-05
28.07.2010,0.06,1951.0,3424.698113207547,543.3962264150944,3.22911327524e-05
29.07.2010,0.06,1867.0,2451.3277777777776,480.0,2.86020353508e-05
30.07.2010,0.07,325.0,619.2692307692307,474.72527472527474,6.24615384615e-05
31.07.2010,0.07,295.0,470.70443349753697,425.615763546798,7.11864406779e-05
01.08.2010,0.06,364.0,432.0334728033473,361.5062761506276,5.10989010989e-05
02.08.2010,0.06,398.0,437.3884297520661,357.02479338842977,3.16582914572e-05
03.08.2010,0.06,648.0,824.8986784140969,380.6167400881057,0.0
04.08.2010,0.06,439.0,489.04526748971193,355.55555555555554,0.0
05.08.2010,0.06,515.0,927.908256880734,396.3302752293578,0.0
06.08.2010,0.06,359.0,757.1224489795918,587.7551020408164,0.0
07.08.2010,0.06,273.0,640.9741935483871,557.4193548387096,0.0005076923076923
08.08.2010,0.06,391.0,529.1959798994975,434.1708542713568,0.0
09.08.2010,0.06,424.0,1564.1631578947367,454.7368421052632,0.0006113207547169
10.08.2010,0.07,340.0,475.8167539267016,452.3560209424084,0.0
11.08.2010,0.07,412.0,496.85407725321886,370.8154506437768,0.0
12.08.2010,0.07,392.0,459.8064516129032,398.15668202764977,0.0
13.08.2010,0.07,516.0,837.3441860465116,401.86046511627904,0.0
14.08.2010,0.07,434.0,492.20996441281136,307.47330960854094,0.0
15.08.2010,0.07,315.0,403.951690821256,417.39130434782606,0.0
16.08.2010,0.07,453.0,1049.8775510204082,587.7551020408164,0.00010353200883
17.08.2010,0.06,318.0,675.5271317829457,669.7674418604652,0.0
18.08.2010,0.07,377.0,2005.503759398496,649.624060150376,0.0002896551724137
19.08.2010,0.07,325.0,623.6518518518518,640.0,0.0
20.08.2010,0.07,423.0,595.8341968911917,447.6683937823834,0.0
21.08.2010,0.07,342.0,539.4219653179191,499.4219653179191,0.0
22.08.2010,0.07,366.0,472.5566037735849,407.5471698113208,0.0
23.08.2010,0.06,369.0,488.1079812206573,405.63380281690144,0.0
24.08.2010,0.07,379.0,836.1255813953488,401.86046511627904,0.0001477572559366
25.08.2010,0.07,365.0,415.4583333333333,400.0,0.0
26.08.2010,0.07,368.0,562.547619047619,411.4285714285714,0.0
27.08.2010,0.07,294.0,474.99415204678365,505.2631578947368,0.0
28.08.2010,0.06,339.0,607.464705882353,508.2352941176471,0.0
29.08.2010,0.06,260.0,413.69135802469134,533.3333333333334,5.30769230769e-05
30.08.2010,0.06,329.0,671.48322147651,579.8657718120805,6.56534954407e-05
31.08.2010,0.06,441.0,976.8641304347826,469.5652173913044,2.72108843537e-05
01.09.2010,0.06,380.0,894.5923566878981,550.3184713375796,1.26315789473e-05
02.09.2010,0.06,321.0,607.974358974359,553.8461538461538,0.0
03.09.2010,0.06,319.0,507.1707317073171,526.829268292683,0.0
04.09.2010,0.06,274.0,409.414364640884,477.3480662983425,0.0
05.09.2010,0.06,311.0,546.1393939393939,523.6363636363636,1.9292604501e-06
06.09.2010,0.06,278.0,505.87974683544303,546.8354430379746,0.0
07.09.2010,0.06,282.0,467.78125,540.0,0.0
08.09.2010,0.06,339.0,560.8060606060606,523.6363636363636,0.0
09.09.2010,0.06,324.0,714.7259259259259,640.0,2.03703703703e-05
10.09.2010,0.06,360.0,561.2033898305085,488.135593220339,0.0
11.09.2010,0.06,305.0,505.7,540.0,0.0
12.09.2010,0.06,379.0,700.4237288135594,488.135593220339,2.37467018469e-05
13.09.2010,0.06,436.0,776.8362573099415,505.2631578947368,0.0
14.09.2010,0.06,424.0,598.320197044335,425.615763546798,1.4150943396e-06
15.09.2010,0.06,430.0,767.6686390532544,511.2426035502959,0.0
16.09.2010,0.06,438.0,551.5753424657535,394.5205479452055,0.0
17.09.2010,0.06,361.0,726.5384615384615,415.38461538461536,0.0
18.09.2010,0.06,399.0,452.6075949367088,364.55696202531647,2.70676691729e-05
19.09.2010,0.06,355.0,509.6842105263158,413.39712918660285,0.0
20.09.2010,0.06,465.0,692.3891625615763,425.615763546798,0.0
21.09.2010,0.06,810.0,1555.4709302325582,502.3255813953488,0.0
22.09.2010,0.06,673.0,1243.7816091954023,496.5517241379311,0.0
23.09.2010,0.06,655.0,833.6324786324786,369.2307692307692,0.0
24.09.2010,0.06,501.0,613.1973684210526,378.9473684210527,0.0
25.09.2010,0.06,532.0,777.256038647343,417.39130434782606,0.0
26.09.2010,0.06,400.0,585.6487804878049,421.4634146341463,0.0
27.09.2010,0.06,603.0,957.6724890829694,377.292576419214,1.9900497512e-06
28.09.2010,0.06,491.0,1222.004716981132,407.5471698113208,0.0001759674134419
29.09.2010,0.06,975.0,2200.103658536585,526.829268292683,0.0
30.09.2010,0.06,365.0,752.9589041095891,591.7808219178082,0.0
01.10.2010,0.06,584.0,1105.1038961038962,561.038961038961,5.75342465753e-05
02.10.2010,0.06,501.0,1816.85,864.0,9.980039920159682e-07
03.10.2010,0.06,377.0,938.4590163934428,708.1967213114754,1.3262599469e-06
04.10.2010,0.06,407.0,912.6013071895424,564.7058823529412,0.0
05.10.2010,0.06,371.0,1001.0714285714286,685.7142857142857,0.0
06.10.2010,0.06,407.0,710.672514619883,505.2631578947368,0.0
07.10.2010,0.06,340.0,668.5125,540.0,0.0
08.10.2010,0.06,363.0,864.4090909090909,561.038961038961,0.0
09.10.2010,0.08,401.0,904.9240506329114,546.8354430379746,0.0
10.10.2010,0.09,363.0,630.5955056179776,485.3932584269663,0.0
11.10.2010,0.1,342.0,656.5849056603773,543.3962264150944,0.0
12.10.2010,0.1,352.0,698.741935483871,557.4193548387096,0.0
13.10.2010,0.09,364.0,869.7045454545455,490.9090909090909,8.65384615384e-05
14.10.2010,0.1,367.0,568.8146341463415,421.4634146341463,0.0
15.10.2010,0.1,328.0,531.7457627118644,488.135593220339,0.0
16.10.2010,0.1,441.0,568.9806201550388,334.8837209302326,0.0
17.10.2010,0.1,457.0,487.5,320.0,0.0
18.10.2010,0.1,579.0,734.6827309236947,346.9879518072289,3.4542314335e-06
19.10.2010,0.1,924.0,1164.53515625,337.5,0.0
20.10.2010,0.1,713.0,868.6590909090909,327.27272727272725,0.0
21.10.2010,0.1,552.0,971.9032258064516,464.5161290322581,1.4492753623e-06
22.10.2010,0.1,602.0,1262.5,561.038961038961,0.0
23.10.2010,0.11,517.0,902.5371428571428,493.7142857142857,1.06382978723e-05
24.10.2010,0.11,552.0,788.170731707317,421.4634146341463,0.0
25.10.2010,0.11,410.0,656.9901477832512,425.615763546798,0.0
26.10.2010,0.15,518.0,635.8257261410788,358.50622406639,0.0
27.10.2010,0.16,568.0,909.3333333333334,405.63380281690144,0.0
28.10.2010,0.18,486.0,728.1735159817351,394.5205479452055,0.0
29.10.2010,0.19,467.0,729.829596412556,387.4439461883408,0.0
30.10.2010,0.19,426.0,475.781746031746,342.85714285714283,0.0
31.10.2010,0.19,307.0,541.1284916201117,482.6815642458101,0.0
01.11.2010,0.19,351.0,581.271186440678,488.135593220339,0.0
02.11.2010,0.19,286.0,449.34090909090907,490.9090909090909,0.0
03.11.2010,0.19,347.0,521.4473684210526,454.7368421052632,0.0
04.11.2010,0.19,342.0,513.7164179104477,429.8507462686568,0.0
05.11.2010,0.21,442.0,705.6392694063927,394.5205479452055,0.0
06.11.2010,0.24,394.0,528.6422018348624,396.3302752293578,0.0
07.11.2010,0.29,451.0,528.195020746888,358.50622406639,0.0
08.11.2010,0.36,515.0,844.5563636363636,314.1818181818182,0.0005801941747572
09.11.2010,0.32,409.0,546.520737327189,398.15668202764977,0.0
10.11.2010,0.27,397.0,549.0246305418719,425.615763546798,0.0
11.11.2010,0.2,395.0,510.3561643835616,394.5205479452055,0.0
12.11.2010,0.22,286.0,467.84023668639054,511.2426035502959,0.0
13.11.2010,0.26,343.0,445.70403587443946,387.4439461883408,0.0
14.11.2010,0.29,416.0,560.96484375,337.5,0.0
15.11.2010,0.28,4871.0,8786.66,432.0,2.75918702525e-05
16.11.2010,0.27,9105.0,10953.644670050762,438.5786802030457,0.0
17.11.2010,0.25,435.0,505.0,349.7975708502024,0.0
18.11.2010,0.26,1494.0,1375.3735408560312,336.1867704280156,0.0
19.11.2010,0.27,9632.0,14581.166666666666,576.0,2.2425249169e-06
20.11.2010,0.27,9731.0,19051.32758620689,744.8275862068965,2.77463775562e-05
21.11.2010,0.28,10044.0,16434.742857142857,617.1428571428571,2.89924332935e-05
22.11.2010,0.28,343.0,627.8036809815951,530.0613496932515,0.0004571428571428
23.11.2010,0.28,341.0,753.4857142857143,617.1428571428571,0.0003941348973607
24.11.2010,0.28,3936.0,5500.90395480226,488.135593220339,1.35162601626e-05
25.11.2010,0.28,4983.0,9517.75138121547,477.3480662983425,0.0
26.11.2010,0.28,1314.0,1913.7319587628865,445.3608247422681,7.88432267884e-05
27.11.2010,0.28,445.0,745.2888888888889,480.0,1.25842696629e-05
28.11.2010,0.28,454.0,715.2383720930233,502.3255813953488,0.0
29.11.2010,0.28,454.0,692.0047846889952,413.39712918660285,1.85022026431e-05
30.11.2010,0.25,454.0,645.6584158415842,427.7227722772277,5.5066079295e-06
01.12.2010,0.21,512.0,869.4787234042553,459.5744680851064,1.640625e-05
02.12.2010,0.21,460.0,696.5797872340426,459.5744680851064,2.73913043478e-05
03.12.2010,0.24,384.0,685.6031746031746,457.1428571428572,6.25e-06
04.12.2010,0.25,418.0,579.5502183406113,377.292576419214,6.4593301435e-06
05.12.2010,0.23,434.0,489.1464435146444,361.5062761506276,1.58986175115e-05
06.12.2010,0.21,465.0,502.9751037344398,358.50622406639,2.04301075268e-05
07.12.2010,0.2,573.0,753.0543933054394,361.5062761506276,2.86212914485e-05
08.12.2010,0.22,523.0,623.4579831932773,363.0252100840336,1.6826003824e-05
09.12.2010,0.23,486.0,650.9147982062781,387.4439461883408,1.74897119341e-05
10.12.2010,0.21,373.0,704.3333333333334,587.7551020408164,3.94101876675e-05
11.12.2010,0.19,550.0,962.8742857142856,493.7142857142857,4.03636363636e-05
12.12.2010,0.22,643.0,1054.0584795321638,505.2631578947368,5.08553654743e-05
13.12.2010,0.21,646.0,1753.609929078014,612.7659574468086,0.0001013931888544
14.12.2010,0.22,653.0,1034.508771929825,505.2631578947368,1.65390505359e-05
15.12.2010,0.23,642.0,918.8571428571428,440.8163265306122,2.41433021806e-05
16.12.2010,0.24,531.0,885.3121387283237,499.4219653179191,4.670433145e-05
17.12.2010,0.25,462.0,986.210843373494,520.4819277108434,0.0001268398268398
18.12.2010,0.25,499.0,871.72049689441,536.6459627329192,3.32665330661e-05
19.12.2010,0.25,551.0,1033.5380434782608,469.5652173913044,5.24500907441e-05
20.12.2010,0.24,932.0,1688.7798742138364,543.3962264150944,1.72746781115e-05
21.12.2010,0.26,629.0,933.1384615384616,443.0769230769231,4.54689984101e-05
22.12.2010,0.25,660.0,1228.0,546.8354430379746,6.72727272727e-05
23.12.2010,0.25,519.0,1118.6206896551723,595.8620689655172,2.8901734104e-05
24.12.2010,0.25,531.0,1000.8851351351352,583.7837837837837,3.7099811676e-05
25.12.2010,0.25,634.0,996.279761904762,514.2857142857143,2.66561514195e-05
26.12.2010,0.25,584.0,1146.0620689655173,595.8620689655172,4.09246575342e-05
27.12.2010,0.25,526.0,1105.6686746987953,520.4819277108434,3.65019011406e-05
28.12.2010,0.26,661.0,1114.1005917159764,511.2426035502959,4.06959152798e-05
29.12.2010,0.27,513.0,980.5515151515152,523.6363636363636,7.15399610136e-05
30.12.2010,0.29,593.0,1052.8165680473371,511.2426035502959,4.51939291736e-05
31.12.2010,0.3,555.0,951.283950617284,533.3333333333334,1.26126126126e-05
01.01.2011,0.29,659.0,1109.9171270718232,477.3480662983425,3.93019726858e-05
02.01.2011,0.3,569.0,1023.6857142857144,493.7142857142857,4.62214411247e-05
03.01.2011,0.3,1128.0,2482.391025641026,553.8461538461538,0.0001936170212765
04.01.2011,0.3,979.0,1778.2553191489362,612.7659574468086,9.6016343207e-06
05.01.2011,0.29,1310.0,2457.519480519481,561.038961038961,2.06106870229e-05
06.01.2011,0.3,694.0,1541.8156028368794,612.7659574468086,3.5878962536e-05
07.01.2011,0.3,1020.0,1676.7256097560976,526.829268292683,1.57843137254e-05
08.01.2011,0.31,1436.0,2278.7823529411767,508.2352941176471,3.8300835654e-06
09.01.2011,0.31,1223.0,2144.2147239263804,530.0613496932515,3.54865085854e-05
10.01.2011,0.32,1312.0,2288.3271604938277,533.3333333333334,1.67682926829e-05
11.01.2011,0.32,1362.0,2305.9244186046512,502.3255813953488,9.765051395e-06
